,Player First Name,Player Last Name,Position,Season,Age,Team,League,Games Played,Goals,Assists,Points,+/-,Penalties in Minutes,Even Strength Goals,Power Play Goals,Short Handed Goals,Game-Winning Goals,Even Strength Assists,Power Play Assists,Short-Handed Assists,Shots On Goals,Shooting Percentage,Total Shoot Assists,Time on Minutes,Average Time on Ice,Faceoff Wins,Faceoff Losses,Faceoff Percentage,Blocks,Hits,Takeaways,Giveaways,Awards,Injury Time,Total Time Out This Year,Injury Description
477,Stefan,Noesen,RW,2018-19,25,NJD,NHL,41,3,5,8,-19,28,3,0,0,0,5,0,0,64,4.7,,522,12:44,23,33,41.1,21,95,,,,,,
478,Nelson,Nogier,D,2018-19,22,WPG,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,,10,10:06,0,0,,1,0,,,,,,
479,Jordan,Nolan,C,2018-19,29,STL,NHL,14,0,2,2,2,14,0,0,0,0,2,0,0,17,0.0,,111,7:56,0,1,0.0,4,22,,,,,,
480,Joakim,Nordström,C,2018-19,26,BOS,NHL,70,7,5,12,0,13,7,0,0,3,5,0,0,103,6.8,,944,13:29,48,77,38.4,52,86,,,,,,
481,Tomáš,Nosek,C,2018-19,26,VEG,NHL,68,8,9,17,-10,18,7,0,1,1,9,0,0,116,6.9,,848,12:28,82,50,62.1,23,75,,,,,,
482,Darnell,Nurse,D,2018-19,23,EDM,NHL,82,10,31,41,-5,87,9,1,0,1,22,8,1,196,5.1,,1953,23:49,0,0,,146,162,,,,,,
483,Markus,Nutivaara,D,2018-19,24,CBJ,NHL,80,5,16,21,3,6,5,0,0,1,16,0,0,99,5.1,,1414,17:41,0,0,,61,80,,,,,,
484,Alexander,Nylander,LW,2018-19,20,BUF,NHL,12,2,2,4,-4,4,1,1,0,0,2,0,0,16,12.5,,146,12:12,2,1,66.7,1,1,,,,,,
485,William,Nylander,C,2018-19,22,TOR,NHL,54,7,20,27,-4,16,6,1,0,0,15,5,0,130,5.4,,838,15:31,203,165,55.2,14,16,,,,,,
486,Gustav,Nyquist,RW,2018-19,29,TOT,NHL,81,22,38,60,1,12,20,2,0,3,28,10,0,204,10.8,,1419,17:31,11,11,50.0,23,36,,,,,,
487,Logan,O'Connor,RW,2018-19,22,COL,NHL,5,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,34,6:49,0,3,0.0,1,4,,,,,,
488,Danny,O'Regan,C,2018-19,25,BUF,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,12,11:56,1,0,100.0,0,0,,,,,,
489,Ryan,O'Reilly,C,2018-19,27,STL,NHL,82,28,49,77,22,12,21,6,1,5,31,16,2,234,12.0,,1702,20:46,1086,824,56.9,36,31,,,,,,
490,Jordan,Oesterle,D,2018-19,26,ARI,NHL,71,6,14,20,-3,12,3,3,0,0,10,4,0,77,7.8,,1342,18:54,0,0,,139,58,,,,,,
491,Victor,Olofsson,RW,2018-19,23,BUF,NHL,6,2,2,4,1,2,0,2,0,0,2,0,0,21,9.5,,108,18:01,0,0,,3,2,,,,,,
492,Brooks,Orpik,D,2018-19,38,WSH,NHL,53,2,7,9,8,32,2,0,0,0,7,0,0,43,4.7,,830,15:40,0,0,,78,131,,,,,,
493,T.J.,Oshie,C,2018-19,32,WSH,NHL,69,25,29,54,5,36,18,6,1,4,21,8,0,143,17.5,,1284,18:37,84,121,41.0,55,133,,,,,,
494,Xavier,Ouellet,D,2018-19,25,MTL,NHL,19,0,3,3,-3,13,0,0,0,0,3,0,0,32,0.0,,323,17:01,0,0,,30,32,,,,,,
495,Alex,Ovechkin,LW,2018-19,33,WSH,NHL,81,51,38,89,7,40,33,18,0,5,28,10,0,338,15.1,,1695,20:55,1,4,20.0,41,223,,,,,,
496,Igor,Ozhiganov,D,2018-19,26,TOR,NHL,53,3,4,7,0,14,3,0,0,0,4,0,0,43,7.0,,743,14:01,0,0,,48,57,,,,,,
497,Magnus,Pääjärvi,LW,2018-19,27,OTT,NHL,80,11,8,19,-14,6,10,0,1,1,7,0,1,119,9.2,,1078,13:28,7,9,43.8,67,65,,,,,,
498,Jean-Gabriel,Pageau,C,2018-19,26,OTT,NHL,39,4,8,12,-12,14,4,0,0,0,8,0,0,83,4.8,,696,17:51,259,222,53.8,38,63,,,,,,
499,Ondřej,Palát,LW,2018-19,27,TBL,NHL,64,8,26,34,4,20,6,2,0,1,20,6,0,100,8.0,,953,14:53,2,15,11.8,34,104,,,,,,
500,Kyle,Palmieri,RW,2018-19,27,NJD,NHL,74,27,23,50,-9,42,16,11,0,2,16,7,0,224,12.1,,1343,18:09,24,62,27.9,35,98,,,,,,
501,Artemi,Panarin,LW,2018-19,27,CBJ,NHL,79,28,59,87,14,23,22,6,0,8,47,12,0,191,14.7,,1569,19:51,1,3,25.0,17,14,,,,,,
502,Richard,Pánik,RW,2018-19,27,ARI,NHL,75,14,19,33,-3,44,13,0,1,2,17,2,0,140,10.0,,1246,16:37,5,13,27.8,52,137,,,,,,
503,Cédric,Paquette,C,2018-19,25,TBL,NHL,80,13,4,17,7,80,11,0,2,1,4,0,0,87,14.9,,960,12:00,404,364,52.6,61,269,,,,,,
504,Zach,Parise,LW,2018-19,34,MIN,NHL,74,28,33,61,-2,26,18,10,0,5,25,6,2,229,12.2,,1381,18:40,9,25,26.5,71,49,,,,,,
505,David,Pastrňák,RW,2018-19,22,BOS,NHL,66,38,43,81,6,32,21,17,0,4,27,16,0,235,16.2,,1238,18:45,1,2,33.3,25,57,,,,,,
506,Greg,Pateryn,D,2018-19,28,MIN,NHL,80,1,6,7,-11,41,1,0,0,0,6,0,0,100,1.0,,1370,17:07,0,1,0.0,118,144,,,,,,
507,Nolan,Patrick,C,2018-19,20,PHI,NHL,72,13,18,31,-8,27,12,1,0,3,17,1,0,115,11.3,,1086,15:05,399,380,51.2,26,72,,,,,,
508,Nick,Paul,LW,2018-19,23,OTT,NHL,20,1,1,2,-10,4,1,0,0,0,1,0,0,30,3.3,,169,8:28,16,19,45.7,4,28,,,,,,
509,Joe,Pavelski,C,2018-19,34,SJS,NHL,75,38,26,64,-4,22,25,12,1,6,17,9,0,188,20.2,,1428,19:03,526,463,53.2,61,69,,,,,,
510,Tanner,Pearson,LW,2018-19,26,TOT,NHL,80,18,9,27,-15,25,15,3,0,1,7,2,0,147,12.2,,1124,14:03,5,12,29.4,41,128,,,,,,
511,Matthew,Peca,C,2018-19,25,MTL,NHL,39,3,7,10,-14,4,3,0,0,0,6,0,1,35,8.6,,410,10:31,80,89,47.3,21,33,,,,,,
512,Adam,Pelech,D,2018-19,24,NYI,NHL,78,5,16,21,22,24,5,0,0,0,16,0,0,110,4.5,,1453,18:38,0,0,,116,149,,,,,,
513,Anthony,Peluso,RW,2018-19,29,CGY,NHL,4,0,0,0,-1,7,0,0,0,0,0,0,0,1,0.0,,16,4:07,0,0,,0,4,,,,,,
514,Brendan,Perlini,LW,2018-19,22,TOT,NHL,68,14,7,21,-17,28,12,2,0,0,5,2,0,117,12.0,,789,11:36,1,6,14.3,22,51,,,,,,
515,Mathieu,Perreault,C,2018-19,31,WPG,NHL,82,15,15,30,-1,44,11,4,0,3,12,3,0,95,15.8,,1003,12:14,26,27,49.1,25,127,,,,,,
516,David,Perron,LW,2018-19,30,STL,NHL,57,23,23,46,3,46,16,7,0,1,16,7,0,112,20.5,,974,17:06,15,18,45.5,13,52,,,,,,
517,Corey,Perry,RW,2018-19,33,ANA,NHL,31,6,4,10,-16,27,4,2,0,1,2,2,0,59,10.2,,460,14:49,0,2,0.0,14,21,,,,,,
518,Nic,Petan,C,2018-19,23,TOT,NHL,18,1,2,3,-5,2,1,0,0,1,2,0,0,15,6.7,,137,7:38,11,13,45.8,4,2,,,,,,
519,Alexander,Petrovic,D,2018-19,26,TOT,NHL,35,0,2,2,-15,26,0,0,0,0,2,0,0,47,0.0,,578,16:32,0,0,,53,116,,,,,,
520,Jeff,Petry,D,2018-19,31,MTL,NHL,82,13,33,46,-5,28,10,3,0,4,24,8,1,172,7.6,,1896,23:07,0,1,0.0,123,190,,,,,,
521,Elias,Pettersson,C,2018-19,20,VAN,NHL,71,28,38,66,3,12,18,10,0,7,26,12,0,144,19.4,,1294,18:14,257,370,41.0,51,42,,,,,,
522,Dion,Phaneuf,D,2018-19,33,LAK,NHL,67,1,5,6,-21,53,1,0,0,0,5,0,0,80,1.3,,1005,15:00,0,0,,79,128,,,,,,
523,Blake,Pietila,LW,2018-19,25,NJD,NHL,19,0,1,1,-7,6,0,0,0,0,1,0,0,22,0.0,,252,13:16,36,46,43.9,8,36,,,,,,
524,Lawrence,Pilut,D,2018-19,23,BUF,NHL,33,1,5,6,-8,20,1,0,0,0,5,0,0,37,2.7,,575,17:25,0,0,,33,20,,,,,,
525,Brandon,Pirri,C,2018-19,27,VEG,NHL,31,12,6,18,7,6,9,3,0,3,5,1,0,82,14.6,,448,14:27,15,19,44.1,13,29,,,,,,
526,Rem,Pitlick,C,2018-19,21,NSH,NHL,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,10,9:43,0,0,,0,0,,,,,,
527,Tyler,Pitlick,C,2018-19,27,DAL,NHL,47,8,4,12,-2,6,7,1,0,1,4,0,0,75,10.7,,629,13:23,5,7,41.7,27,93,,,,,,
528,Tomáš,Plekanec,C,2018-19,36,MTL,NHL,3,1,0,1,0,0,1,0,0,0,0,0,0,8,12.5,,33,10:53,19,19,50.0,1,1,,,,,,
529,Ryan,Poehling,C,2018-19,20,MTL,NHL,1,3,0,3,3,0,3,0,0,0,0,0,0,3,100.0,,11,11:22,4,3,57.1,0,1,,,,,,
530,Roman,Polák,D,2018-19,32,DAL,NHL,77,1,8,9,6,69,1,0,0,0,8,0,0,77,1.3,,1476,19:10,0,0,,152,191,,,,,,
531,Jason,Pominville,RW,2018-19,36,BUF,NHL,73,16,15,31,-4,4,15,1,0,3,14,1,0,134,11.9,,910,12:28,18,17,51.4,20,18,,,,,,
532,Derrick,Pouliot,D,2018-19,25,VAN,NHL,62,3,9,12,-1,30,2,1,0,1,9,0,0,58,5.2,,1064,17:10,0,0,,71,76,,,,,,
533,Nate,Prosser,D,2018-19,32,MIN,NHL,15,0,0,0,1,2,0,0,0,0,0,0,0,10,0.0,,153,10:13,0,0,,13,17,,,,,,
534,Dalton,Prout,D,2018-19,28,CGY,NHL,20,1,1,2,1,8,1,0,0,0,1,0,0,14,7.1,,262,13:07,0,0,,20,36,,,,,,
535,Ivan,Provorov,D,2018-19,22,PHI,NHL,82,7,19,26,-16,32,7,0,0,1,17,2,0,145,4.8,,2059,25:07,0,1,0.0,149,123,,,,,,
536,Matt,Puempel,LW,2018-19,26,DET,NHL,8,1,0,1,-2,2,0,1,0,0,0,0,0,10,10.0,,83,10:24,0,2,0.0,5,4,,,,,,
537,Jesse,Puljujärvi,RW,2018-19,20,EDM,NHL,46,4,5,9,-14,16,4,0,0,0,4,1,0,53,7.5,,550,11:57,2,2,50.0,26,46,,,,,,
538,Ryan,Pulock,D,2018-19,24,NYI,NHL,82,9,28,37,21,22,6,3,0,3,22,6,0,180,5.0,,1834,22:22,0,0,,148,143,,,,,,
539,Tom,Pyatt,C,2018-19,31,OTT,NHL,37,0,2,2,-16,2,0,0,0,0,2,0,0,29,0.0,,433,11:43,56,92,37.8,46,15,,,,,,
540,Mark,Pysyk,D,2018-19,27,FLA,NHL,70,1,10,11,-1,26,1,0,0,0,9,0,1,64,1.6,,1279,18:16,0,0,,89,133,,,,,,
541,John,Quenneville,C,2018-19,22,NJD,NHL,19,1,0,1,-1,4,1,0,0,1,0,0,0,16,6.3,,215,11:19,4,7,36.4,7,21,,,,,,
542,Alan,Quine,C,2018-19,25,CGY,NHL,13,3,2,5,0,6,2,1,0,0,2,0,0,11,27.3,,123,9:30,13,20,39.4,2,14,,,,,,
543,Lukáš,Radil,C,2018-19,28,SJS,NHL,36,7,4,11,7,6,7,0,0,2,4,0,0,40,17.5,,385,10:41,6,3,66.7,9,29,,,,,,
544,Brogan,Rafferty,D,2018-19,23,VAN,NHL,2,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,,27,13:21,0,0,,2,0,,,,,,
545,Rickard,Rakell,RW,2018-19,25,ANA,NHL,69,18,25,43,-13,27,12,6,0,2,18,7,0,194,9.3,,1275,18:29,17,31,35.4,38,82,,,,,,
546,Mikko,Rantanen,RW,2018-19,22,COL,NHL,74,31,56,87,13,54,15,16,0,4,39,17,0,193,16.1,,1542,20:51,17,29,37.0,41,59,,,,,,
547,Victor,Rask,C,2018-19,25,TOT,NHL,49,3,6,9,-4,8,3,0,0,0,4,2,0,55,5.5,,593,12:06,204,226,47.4,12,40,,,,,,
548,Michael,Rasmussen,C,2018-19,19,DET,NHL,62,8,10,18,-8,29,4,4,0,0,10,0,0,74,10.8,,749,12:05,23,41,35.9,28,84,,,,,,
549,Ty,Rattie,RW,2018-19,25,EDM,NHL,50,4,7,11,-2,4,4,0,0,1,6,1,0,84,4.8,,567,11:21,1,2,33.3,7,57,,,,,,
550,Kyle,Rau,C,2018-19,26,MIN,NHL,6,0,1,1,0,0,0,0,0,0,1,0,0,6,0.0,,42,7:01,3,1,75.0,2,11,,,,,,
551,Matt,Read,RW,2018-19,32,MIN,NHL,12,1,0,1,-2,2,1,0,0,0,0,0,0,13,7.7,,141,11:45,2,4,33.3,8,11,,,,,,
552,Ryan,Reaves,RW,2018-19,32,VEG,NHL,80,9,11,20,1,74,6,3,0,2,11,0,0,95,9.5,,870,10:52,40,54,42.6,24,305,,,,,,
553,Mike,Reilly,D,2018-19,25,MTL,NHL,57,3,8,11,0,16,2,1,0,1,8,0,0,101,3.0,,1065,18:41,0,0,,53,48,,,,,,
554,Sam,Reinhart,C,2018-19,23,BUF,NHL,82,22,43,65,-10,16,20,2,0,1,30,13,0,180,12.2,,1555,18:57,31,56,35.6,47,38,,,,,,
555,Sheldon,Rempal,RW,2018-19,23,LAK,NHL,7,0,0,0,-1,0,0,0,0,0,0,0,0,3,0.0,,61,8:44,0,0,,1,0,,,,,,
556,Anthony,Richard,C,2018-19,22,NSH,NHL,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,7,7:22,0,0,,1,0,,,,,,
557,Brad,Richardson,C,2018-19,33,ARI,NHL,66,19,8,27,6,22,16,0,3,3,5,0,3,128,14.8,,1054,15:58,577,474,54.9,55,63,,,,,,
558,Tobias,Rieder,C,2018-19,26,EDM,NHL,67,0,11,11,-8,8,0,0,0,0,9,2,0,92,0.0,,847,12:39,5,20,20.0,44,69,,,,,,
559,Morgan,Rielly,D,2018-19,24,TOR,NHL,82,20,52,72,24,14,17,3,0,5,34,18,0,223,9.0,,1896,23:07,0,1,0.0,114,61,,,,,,
560,Juuso,Riikola,D,2018-19,25,PIT,NHL,37,2,3,5,3,10,0,2,0,1,3,0,0,43,4.7,,617,16:41,0,0,,38,86,,,,,,
561,Zac,Rinaldo,C,2018-19,28,NSH,NHL,23,1,2,3,1,20,1,0,0,1,2,0,0,11,9.1,,164,7:07,1,4,20.0,8,47,,,,,,
562,Rasmus,Ristolainen,D,2018-19,24,BUF,NHL,78,5,38,43,-41,38,4,1,0,2,22,16,0,182,2.7,,1922,24:38,0,0,,121,235,,,,,,
563,Nick,Ritchie,LW,2018-19,23,ANA,NHL,60,9,22,31,6,82,7,2,0,2,15,7,0,96,9.4,,900,15:00,4,8,33.3,31,123,,,,,,
564,Eric,Robinson,LW,2018-19,23,CBJ,NHL,13,0,0,0,-4,0,0,0,0,0,0,0,0,18,0.0,,154,11:50,0,0,,1,24,,,,,,
565,Jack,Rodewald,RW,2018-19,24,OTT,NHL,6,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,42,7:04,0,0,,3,8,,,,,,
566,Evan,Rodrigues,C,2018-19,25,BUF,NHL,74,9,20,29,-7,25,7,2,0,1,15,2,3,168,5.4,,1171,15:49,304,351,46.4,33,33,,,,,,
567,Kevin,Rooney,C,2018-19,25,NJD,NHL,41,6,4,10,-4,15,5,0,1,1,4,0,0,39,15.4,,517,12:37,187,192,49.3,22,77,,,,,,
568,Calle,Rosén,D,2018-19,24,TOR,NHL,4,1,0,1,-3,0,1,0,0,0,0,0,0,5,20.0,,67,16:42,0,0,,2,1,,,,,,
569,Jack,Roslovic,C,2018-19,22,WPG,NHL,77,9,15,24,-2,4,4,5,0,0,13,2,0,74,12.2,,750,9:45,91,118,43.5,21,32,,,,,,
570,Kevin,Roy,C,2018-19,25,ANA,NHL,3,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,,39,13:03,0,0,,2,0,,,,,,
571,Matt,Roy,D,2018-19,23,LAK,NHL,25,2,4,6,-1,8,2,0,0,1,4,0,0,34,5.9,,428,17:08,0,0,,47,38,,,,,,
572,Kris,Russell,D,2018-19,31,EDM,NHL,72,3,13,16,5,27,3,0,0,0,12,0,1,63,4.8,,1471,20:26,0,0,,185,93,,,,,,
573,Patrick,Russell,RW,2018-19,26,EDM,NHL,6,0,0,0,0,2,0,0,0,0,0,0,0,6,0.0,,53,8:47,0,0,,2,9,,,,,,
574,Jan,Rutta,D,2018-19,28,CHI,NHL,23,2,4,6,0,12,2,0,0,0,4,0,0,22,9.1,,375,16:18,0,0,,21,18,,,,,,
575,Bobby,Ryan,LW,2018-19,31,OTT,NHL,78,15,27,42,-29,35,8,7,0,1,18,9,0,160,9.4,,1223,15:41,8,18,30.8,49,77,,,,,,
576,Joakim,Ryan,D,2018-19,25,SJS,NHL,44,0,7,7,-1,15,0,0,0,0,7,0,0,35,0.0,,562,12:46,0,0,,39,43,,,,,,
577,Kerby,Rychel,LW,2018-19,24,CGY,NHL,2,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,18,9:11,0,1,0.0,1,3,,,,,,
578,Miikka,Salomäki,RW,2018-19,25,NSH,NHL,37,3,4,7,5,8,3,0,0,0,4,0,0,51,5.9,,387,10:27,2,5,28.6,20,72,,,,,,
579,Travis,Sanheim,D,2018-19,22,PHI,NHL,82,9,26,35,-4,22,7,2,0,2,23,3,0,121,7.4,,1604,19:34,0,0,,133,45,,,,,,
580,Steven,Santini,D,2018-19,23,NJD,NHL,39,1,3,4,-6,16,1,0,0,0,3,0,0,41,2.4,,650,16:39,0,0,,43,80,,,,,,
581,Ashton,Sautner,D,2018-19,24,VAN,NHL,17,0,1,1,-2,2,0,0,0,0,1,0,0,21,0.0,,247,14:33,0,0,,17,25,,,,,,
582,Luca,Sbisa,D,2018-19,29,NYI,NHL,9,0,1,1,0,4,0,0,0,0,1,0,0,5,0.0,,139,15:28,0,0,,7,17,,,,,,
583,Colton,Sceviour,C,2018-19,29,FLA,NHL,59,5,10,15,-2,15,5,0,0,0,9,1,0,116,4.3,,725,12:18,39,71,35.5,58,89,,,,,,
584,Tim,Schaller,LW,2018-19,28,VAN,NHL,47,3,7,10,-2,9,3,0,0,0,7,0,0,44,6.8,,501,10:40,1,1,50.0,18,66,,,,,,
585,Mark,Scheifele,C,2018-19,25,WPG,NHL,82,38,46,84,8,38,26,12,0,6,32,11,3,199,19.1,,1793,21:52,802,933,46.2,54,54,,,,,,
586,Luke,Schenn,D,2018-19,29,TOT,NHL,26,0,2,2,-10,16,0,0,0,0,2,0,0,30,0.0,,362,13:54,0,0,,39,105,,,,,,
587,Nikita,Scherbak,RW,2018-19,23,LAK,NHL,8,1,0,1,-4,2,1,0,0,0,0,0,0,12,8.3,,81,10:11,0,0,,1,9,,,,,,
588,Cameron,Schilling,D,2018-19,30,WPG,NHL,4,0,1,1,0,0,0,0,0,0,1,0,0,2,0.0,,48,12:06,0,0,,5,3,,,,,,
589,David,Schlemko,D,2018-19,31,MTL,NHL,18,0,2,2,-1,4,0,0,0,0,0,2,0,29,0.0,,357,19:51,0,0,,45,29,,,,,,
590,Jordan,Schmaltz,D,2018-19,25,STL,NHL,20,0,2,2,-7,2,0,0,0,0,2,0,0,11,0.0,,230,11:29,0,0,,22,10,,,,,,
591,Nick,Schmaltz,C,2018-19,22,TOT,NHL,40,7,18,25,-12,8,2,5,0,2,15,3,0,62,11.3,,713,17:50,104,177,37.0,12,5,,,,,,
592,Nate,Schmidt,D,2018-19,27,VEG,NHL,61,9,21,30,22,8,8,1,0,1,14,7,0,112,8.0,,1339,21:57,0,0,,100,37,,,,,,
593,Jimmy,Schuldt,D,2018-19,23,VEG,NHL,1,0,1,1,-1,0,0,0,0,0,1,0,0,1,0.0,,21,21:03,0,0,,1,0,,,,,,
594,Justin,Schultz,D,2018-19,28,PIT,NHL,29,2,13,15,0,4,1,1,0,0,8,5,0,47,4.3,,595,20:30,0,0,,41,25,,,,,,
595,Brent,Seabrook,D,2018-19,33,CHI,NHL,78,5,23,28,-6,41,3,2,0,1,14,8,1,165,3.0,,1490,19:06,0,0,,180,124,,,,,,
596,Lukáš,Sedlák,C,2018-19,25,CBJ,NHL,47,4,2,6,-5,10,4,0,0,0,2,0,0,43,9.3,,423,9:00,43,44,49.4,20,69,,,,,,
597,Nick,Seeler,D,2018-19,25,MIN,NHL,71,2,5,7,-4,64,2,0,0,1,5,0,0,67,3.0,,876,12:20,0,0,,116,78,,,,,,
598,Tyler,Seguin,C,2018-19,27,DAL,NHL,82,33,47,80,17,18,24,9,0,8,29,18,0,334,9.9,,1701,20:45,676,579,53.9,47,74,,,,,,
599,Andrej,Sekera,D,2018-19,32,EDM,NHL,24,0,4,4,3,6,0,0,0,0,3,1,0,28,0.0,,396,16:29,0,0,,21,17,,,,,,
600,Brett,Seney,LW,2018-19,22,NJD,NHL,51,5,8,13,-14,31,5,0,0,0,7,1,0,49,10.2,,527,10:20,98,162,37.7,15,48,,,,,,
601,Zachary,Senyshyn,RW,2018-19,21,BOS,NHL,2,1,0,1,0,0,1,0,0,0,0,0,0,4,25.0,,23,11:36,0,0,,0,1,,,,,,
602,Mikhail,Sergachev,D,2018-19,20,TBL,NHL,75,6,26,32,12,28,6,0,0,0,20,6,0,128,4.7,,1344,17:55,1,1,50.0,93,97,,,,,,
603,Damon,Severson,D,2018-19,24,NJD,NHL,82,11,28,39,-27,58,8,3,0,0,18,9,1,146,7.5,,1808,22:03,0,0,,87,83,,,,,,
604,Kevin,Shattenkirk,D,2018-19,30,NYR,NHL,73,2,26,28,-15,20,1,1,0,0,20,6,0,148,1.4,,1383,18:56,0,0,,104,73,,,,,,
605,Andrew,Shaw,C,2018-19,27,MTL,NHL,63,19,28,47,17,71,16,3,0,3,25,3,0,135,14.1,,1003,15:55,181,203,47.1,36,128,,,,,,
606,Conor,Sheary,LW,2018-19,26,BUF,NHL,78,14,20,34,-18,12,10,4,0,3,18,2,0,147,9.5,,1140,14:37,19,15,55.9,29,29,,,,,,
607,Kiefer,Sherwood,RW,2018-19,23,ANA,NHL,50,6,6,12,1,8,6,0,0,1,6,0,0,60,10.0,,569,11:22,7,9,43.8,19,79,,,,,,
608,Kole,Sherwood,RW,2018-19,22,CBJ,NHL,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,18,9:14,0,0,,1,10,,,,,,
609,Devin,Shore,C,2018-19,24,TOT,NHL,76,10,19,29,-12,13,6,2,2,4,16,3,0,82,12.2,,1084,14:16,86,123,41.1,64,94,,,,,,
610,Jonas,Siegenthaler,D,2018-19,21,WSH,NHL,26,0,4,4,6,10,0,0,0,0,4,0,0,12,0.0,,368,14:09,0,0,,44,31,,,,,,
611,Dylan,Sikura,C,2018-19,23,CHI,NHL,33,0,8,8,2,0,0,0,0,0,8,0,0,52,0.0,,372,11:17,0,5,0.0,10,3,,,,,,
612,Radim,Šimek,D,2018-19,26,SJS,NHL,41,1,8,9,7,8,1,0,0,1,8,0,0,41,2.4,,624,15:13,0,0,,34,67,,,,,,
613,Wayne,Simmonds,RW,2018-19,30,TOT,NHL,79,17,13,30,-16,99,12,5,0,2,10,3,0,157,10.8,,1238,15:40,4,13,23.5,28,137,,,,,,
614,Dominik,Simon,C,2018-19,24,PIT,NHL,71,8,20,28,8,18,7,1,0,0,18,2,0,121,6.6,,946,13:19,6,13,31.6,19,89,,,,,,
615,Colton,Sissons,C,2018-19,25,NSH,NHL,75,15,15,30,20,23,14,1,0,3,13,1,1,111,13.5,,1203,16:03,421,372,53.1,52,109,,,,,,
616,Jeff,Skinner,C,2018-19,26,BUF,NHL,82,40,23,63,0,36,32,8,0,7,15,8,0,268,14.9,,1518,18:31,157,144,52.2,24,31,,,,,,
617,Brady,Skjei,D,2018-19,24,NYR,NHL,78,8,17,25,-4,44,8,0,0,1,16,0,1,126,6.3,,1656,21:14,1,0,100.0,119,178,,,,,,
618,Jaccob,Slavin,D,2018-19,24,CAR,NHL,82,8,23,31,0,18,2,5,1,1,20,2,1,146,5.5,,1889,23:02,0,1,0.0,133,70,,,,,,
619,Brendan,Smith,D,2018-19,29,NYR,NHL,63,4,9,13,-7,71,4,0,0,0,8,0,1,66,6.1,,964,15:18,0,1,0.0,48,100,,,,,,
620,C.J.,Smith,LW,2018-19,24,BUF,NHL,11,2,0,2,0,0,2,0,0,1,0,0,0,18,11.1,,117,10:39,0,0,,1,4,,,,,,
621,Craig,Smith,C,2018-19,29,NSH,NHL,76,21,17,38,11,20,17,4,0,2,13,4,0,205,10.2,,1150,15:08,26,28,48.1,33,77,,,,,,
622,Gemel,Smith,C,2018-19,24,TOT,NHL,17,2,1,3,-4,0,2,0,0,0,1,0,0,14,14.3,,142,8:22,2,2,50.0,3,13,,,,,,
623,Zack,Smith,C,2018-19,30,OTT,NHL,70,9,19,28,-6,81,8,0,1,1,17,0,2,101,8.9,,1145,16:21,403,417,49.1,27,136,,,,,,
624,Devante,Smith-Pelly,RW,2018-19,26,WSH,NHL,54,4,4,8,-6,15,4,0,0,0,4,0,0,60,6.7,,586,10:51,16,25,39.0,36,78,,,,,,
625,Vladimír,Sobotka,C,2018-19,31,BUF,NHL,69,5,8,13,-20,26,5,0,0,0,7,0,1,71,7.0,,979,14:11,318,295,51.9,30,87,,,,,,
626,Carl,Söderberg,C,2018-19,33,COL,NHL,82,23,26,49,-5,26,18,2,3,2,18,8,0,188,12.2,,1431,17:27,528,542,49.3,67,99,,,,,,
627,Marcus,Sorensen,RW,2018-19,26,SJS,NHL,80,17,13,30,10,23,16,0,1,1,12,0,1,100,17.0,,1037,12:58,12,19,38.7,29,88,,,,,,
628,Nikita,Soshnikov,RW,2018-19,25,STL,NHL,5,0,0,0,-1,0,0,0,0,0,0,0,0,1,0.0,,36,7:10,0,0,,2,5,,,,,,
629,Ryan,Spooner,C,2018-19,27,TOT,NHL,52,3,6,9,-12,2,3,0,0,1,5,1,0,67,4.5,,594,11:26,59,54,52.2,7,39,,,,,,
630,Daniel,Sprong,RW,2018-19,21,TOT,NHL,63,14,9,23,-16,10,12,2,0,3,6,3,0,125,11.2,,753,11:57,4,10,28.6,14,35,,,,,,
631,Eric,Staal,C,2018-19,34,MIN,NHL,81,22,30,52,-7,34,15,7,0,6,21,8,1,215,10.2,,1468,18:08,642,615,51.1,28,41,,,,,,
632,Drew,Stafford,RW,2018-19,33,NJD,NHL,57,5,8,13,-7,18,4,1,0,0,7,1,0,77,6.5,,699,12:16,16,23,41.0,19,50,,,,,,
633,Steven,Stamkos,C,2018-19,28,TBL,NHL,82,45,53,98,4,37,24,19,2,6,32,21,0,234,19.2,,1501,18:18,506,447,53.1,40,72,,,,,,
634,Sam,Steel,C,2018-19,20,ANA,NHL,22,6,5,11,2,8,5,0,1,0,3,2,0,33,18.2,,329,14:58,108,112,49.1,6,9,,,,,,
635,Alexander,Steen,C,2018-19,34,STL,NHL,65,10,17,27,2,14,7,2,1,0,13,3,1,114,8.8,,1030,15:50,11,18,37.9,50,55,,,,,,
636,Lee,Stempniak,RW,2018-19,35,BOS,NHL,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,,16,7:49,0,0,,0,2,,,,,,
