,Player First Name,Player Last Name,Position,Season,Age,Team,League,Games Played,Goals,Assists,Points,+/-,Penalties in Minutes,Even Strength Goals,Power Play Goals,Short Handed Goals,Game-Winning Goals,Even Strength Assists,Power Play Assists,Short-Handed Assists,Shots On Goals,Shooting Percentage,Total Shoot Assists,Time on Minutes,Average Time on Ice,Faceoff Wins,Faceoff Losses,Faceoff Percentage,Blocks,Hits,Takeaways,Giveaways,Awards,Injury Time,Total Time Out This Year,Injury Description
317,Alexander,Holtz,RW,2021-22,20,NJD,NHL,9,0,2,2,-5,2,0,0,0,0,1,1,0,12,0.0,,110,12:16,0,0,,2,5,,,,,,
318,Patric,Hörnqvist,RW,2021-22,35,FLA,NHL,65,11,17,28,-5,19,8,3,0,0,13,4,0,165,6.7,,824,12:40,8,13,38.1,23,112,,,,,,
319,Bo,Horvat,C,2021-22,26,VAN,NHL,70,31,21,52,3,40,17,13,1,4,15,6,0,194,16.0,,1366,19:31,841,634,57.0,45,96,,,,,,
320,Filip,Hronek,D,2021-22,24,DET,NHL,78,5,33,38,-29,36,3,2,0,0,28,5,0,133,3.8,,1718,22:02,0,0,,81,70,,,,,,
321,Jonathan,Huberdeau,LW,2021-22,28,FLA,NHL,80,30,85,115,35,54,22,5,3,7,50,33,2,222,13.5,,1554,19:25,18,36,33.3,28,99,,,,,,
322,Jack,Hughes,C,2021-22,20,NJD,NHL,49,26,30,56,-16,0,20,6,0,2,22,8,0,165,15.8,,959,19:34,122,231,34.6,15,6,,,,,,
323,Quinn,Hughes,D,2021-22,22,VAN,NHL,76,8,60,68,10,28,8,0,0,1,27,31,2,150,5.3,,1919,25:15,0,0,,56,19,,,,,,
324,Brad,Hunt,D,2021-22,33,VAN,NHL,50,3,14,17,-3,12,3,0,0,0,12,2,0,67,4.5,,763,15:15,0,0,,48,22,,,,,,
325,Ben,Hutton,D,2021-22,28,VEG,NHL,58,3,10,13,7,32,3,0,0,0,10,0,0,78,3.8,,897,15:28,0,0,,72,49,,,,,,
326,Grant,Hutton,D,2021-22,26,NYI,NHL,16,1,0,1,-1,4,1,0,0,0,0,0,0,22,4.5,,227,14:11,0,0,,12,15,,,,,,
327,Zach,Hyman,C,2021-22,29,EDM,NHL,76,27,27,54,-9,36,21,5,1,4,19,5,3,213,12.7,,1479,19:28,41,44,48.2,31,74,,,,,,
328,Alex,Iafallo,C,2021-22,28,LAK,NHL,79,17,20,37,4,8,13,3,1,2,16,3,1,215,7.9,,1462,18:30,15,17,46.9,53,48,,,,,,
329,Bokondji,Imama,LW,2021-22,25,ARI,NHL,4,1,0,1,-2,5,1,0,0,0,0,0,0,3,33.3,,18,4:31,0,0,,0,10,,,,,,
330,Matt,Irwin,D,2021-22,34,WSH,NHL,17,1,3,4,0,6,1,0,0,0,3,0,0,29,3.4,,215,12:39,0,0,,21,36,,,,,,
331,Mark,Jankowski,C,2021-22,27,BUF,NHL,19,2,3,5,2,4,2,0,0,1,3,0,0,14,14.3,,259,13:39,86,93,48.0,8,5,,,,,,
332,Mattias,Janmark,C,2021-22,29,VEG,NHL,67,9,16,25,3,21,7,0,2,1,15,0,1,89,10.1,,961,14:21,11,16,40.7,28,19,,,,,,
333,Calle,Järnkrok,C,2021-22,30,TOT,NHL,66,12,18,30,-14,6,10,2,0,1,14,4,0,101,11.9,,1058,16:02,239,228,51.2,17,38,,,,,,
334,Calle,Järnkrok,C,2021-22,30,CGY,NHL,17,0,4,4,1,4,0,0,0,0,3,1,0,19,0.0,,235,13:50,110,96,53.4,3,10,,,,,,
335,Christián,Jaroš,D,2021-22,25,NJD,NHL,11,0,0,0,-4,2,0,0,0,0,0,0,0,9,0.0,,121,11:01,0,0,,10,21,,,,,,
336,Seth,Jarvis,C,2021-22,19,CAR,NHL,68,17,23,40,11,18,15,2,0,4,19,4,0,110,15.5,,944,13:53,11,14,44.0,21,69,,,,,,
337,Dmitrij,Jaškin,RW,2021-22,28,ARI,NHL,12,0,1,1,-6,4,0,0,0,0,1,0,0,23,0.0,,177,14:47,5,5,50.0,9,47,,,,,,
338,Tanner,Jeannot,F,2021-22,24,NSH,NHL,81,24,17,41,2,130,21,2,1,5,16,1,0,124,19.4,,1295,15:59,10,14,41.7,64,318,,,,,,
339,Jan,Jeník,RW,2021-22,21,ARI,NHL,13,2,1,3,-6,11,2,0,0,1,1,0,0,22,9.1,,139,10:41,8,11,42.1,4,25,,,,,,
340,Nick,Jensen,D,2021-22,31,WSH,NHL,76,5,16,21,32,21,5,0,0,1,16,0,0,88,5.7,,1470,19:21,0,0,,92,135,,,,,,
341,Lucas,Johansen,D,2021-22,24,WSH,NHL,1,0,1,1,1,0,0,0,0,0,1,0,0,0,,,12,12:18,0,0,,0,0,,,,,,
342,Ryan,Johansen,C,2021-22,29,NSH,NHL,79,26,37,63,-2,53,15,11,0,6,24,13,0,118,22.0,,1309,16:34,691,622,52.6,35,72,,,,,,
343,Marcus,Johansson,C,2021-22,31,TOT,NHL,69,9,20,29,-26,4,6,3,0,2,13,7,0,111,8.1,,1113,16:08,41,57,41.8,26,31,,,,,,
344,Marcus,Johansson,C,2021-22,31,WSH,NHL,18,3,3,6,-4,0,3,0,0,1,2,1,0,30,10.0,,267,14:51,10,8,55.6,8,14,,,,,,
345,Erik,Johnson,D,2021-22,33,COL,NHL,77,8,17,25,22,24,7,0,1,1,15,1,1,139,5.8,,1330,17:17,0,0,,136,165,,,,,,
346,Jack,Johnson,D,2021-22,35,COL,NHL,74,1,8,9,5,42,1,0,0,0,7,0,1,57,1.8,,1239,16:45,0,0,,68,91,,,,,,
347,Kent,Johnson,C,2021-22,19,CBJ,NHL,9,0,3,3,2,2,0,0,0,0,1,2,0,5,0.0,,112,12:27,0,0,,1,4,,,,,,
348,Andreas,Johnsson,LW,2021-22,27,NJD,NHL,71,13,22,35,4,30,12,1,0,0,22,0,0,114,11.4,,1020,14:22,4,10,28.6,22,64,,,,,,
349,Ross,Johnston,LW,2021-22,27,NYI,NHL,32,2,5,7,-3,44,2,0,0,0,5,0,0,9,22.2,,329,10:16,0,1,0.0,16,90,,,,,,
350,Ben,Jones,F,2021-22,22,VEG,NHL,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,16,8:03,0,0,,1,4,,,,,,
351,Max,Jones,LW,2021-22,23,ANA,NHL,2,0,0,0,-1,15,0,0,0,0,0,0,0,2,0.0,,20,9:54,1,1,50.0,0,2,,,,,,
352,Seth,Jones,D,2021-22,27,CHI,NHL,78,5,46,51,-37,28,5,0,0,0,26,19,1,194,2.6,,2045,26:13,0,0,,155,99,,,,,,
353,Zachary,Jones,D,2021-22,21,NYR,NHL,12,0,2,2,-7,0,0,0,0,0,2,0,0,8,0.0,,182,15:10,0,0,,13,4,,,,,,
354,Axel,Jonsson-Fjällby,LW,2021-22,23,WSH,NHL,23,2,2,4,0,4,2,0,0,0,2,0,0,29,6.9,,257,11:11,1,3,25.0,8,18,,,,,,
355,Mathieu,Joseph,RW,2021-22,24,TOT,NHL,69,12,18,30,12,29,10,0,2,3,16,0,2,86,14.0,,980,14:12,20,28,41.7,27,106,,,,,,
356,Mathieu,Joseph,RW,2021-22,24,OTT,NHL,11,4,8,12,8,6,4,0,0,1,7,0,1,19,21.1,,185,16:50,2,2,50.0,7,21,,,,,,
357,Pierre-Olivier,Joseph,D,2021-22,22,PIT,NHL,4,0,0,0,-2,2,0,0,0,0,0,0,0,7,0.0,,73,18:14,0,0,,4,6,,,,,,
358,Dakota,Joshua,C,2021-22,25,STL,NHL,30,3,5,8,6,16,3,0,0,2,5,0,0,31,9.7,,255,8:30,40,35,53.3,10,77,,,,,,
359,Roman,Josi,D,2021-22,31,NSH,NHL,80,23,73,96,13,46,12,11,0,2,47,26,0,281,8.2,,2044,25:33,0,0,,133,66,,,,,,
360,Tyson,Jost,C,2021-22,23,TOT,NHL,80,8,12,20,2,34,8,0,0,2,11,0,1,97,8.2,,1026,12:49,172,254,40.4,37,55,,,,,,
361,Tyson,Jost,C,2021-22,23,MIN,NHL,21,2,4,6,0,4,2,0,0,2,4,0,0,21,9.5,,270,12:51,54,72,42.9,8,11,,,,,,
362,Olli,Juolevi,D,2021-22,23,TOT,NHL,18,0,0,0,-1,6,0,0,0,0,0,0,0,18,0.0,,230,12:45,0,0,,10,14,,,,,,
363,Olli,Juolevi,D,2021-22,23,DET,NHL,8,0,0,0,-1,4,0,0,0,0,0,0,0,9,0.0,,105,13:08,0,0,,4,5,,,,,,
364,Noah,Juulsen,D,2021-22,24,VAN,NHL,8,0,2,2,-4,0,0,0,0,0,2,0,0,6,0.0,,117,14:41,0,0,,11,20,,,,,,
365,Nazem,Kadri,C,2021-22,31,COL,NHL,71,28,59,87,13,71,20,8,0,6,38,21,0,247,11.3,,1366,19:14,585,592,49.7,19,52,,,,,,
366,Arthur,Kaliyev,RW,2021-22,20,LAK,NHL,80,14,13,27,-3,37,8,6,0,2,10,3,0,194,7.2,,1012,12:39,0,0,,12,31,,,,,,
367,David,Kämpf,C,2021-22,27,TOR,NHL,82,11,15,26,12,20,9,0,2,1,13,0,2,102,10.8,,1252,15:16,616,549,52.9,26,80,,,,,,
368,Evander,Kane,LW,2021-22,30,EDM,NHL,43,22,17,39,25,60,17,3,2,3,15,1,1,152,14.5,,836,19:27,9,11,45.0,11,135,,,,,,
369,Patrick,Kane,RW,2021-22,33,CHI,NHL,78,26,66,92,-19,18,17,9,0,2,44,22,0,287,9.1,,1702,21:49,4,4,50.0,26,11,,,,,,
370,Kasperi,Kapanen,RW,2021-22,25,PIT,NHL,79,11,21,32,2,16,11,0,0,2,16,5,0,129,8.5,,1148,14:32,5,7,41.7,19,110,,,,,,
371,William,Karlsson,C,2021-22,29,VEG,NHL,67,12,23,35,3,10,9,1,2,0,21,2,0,135,8.9,,1225,18:17,508,475,51.7,42,42,,,,,,
372,Fredrik,Karlström,C,2021-22,24,DAL,NHL,3,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,,19,6:12,0,0,,0,0,,,,,,
373,Ondřej,Kaše,RW,2021-22,26,TOR,NHL,50,14,13,27,4,14,9,4,1,2,9,4,0,119,11.8,,699,13:59,2,9,18.2,32,29,,,,,,
374,Mark,Kastelic,C,2021-22,22,OTT,NHL,16,2,2,4,-1,14,2,0,0,1,2,0,0,11,18.2,,147,9:11,70,50,58.3,10,51,,,,,,
375,Boris,Katchouk,LW,2021-22,23,TOT,NHL,59,3,4,7,-7,39,3,0,0,1,4,0,0,58,5.2,,585,9:55,7,12,36.8,20,138,,,,,,
376,Boris,Katchouk,LW,2021-22,23,CHI,NHL,21,1,0,1,-10,14,1,0,0,0,0,0,0,22,4.5,,212,10:07,0,2,0.0,9,40,,,,,,
377,Joey,Keane,D,2021-22,22,CAR,NHL,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,14,13:38,0,0,,0,1,,,,,,
378,Clayton,Keller,C,2021-22,23,ARI,NHL,67,28,35,63,3,28,22,5,1,2,28,6,1,177,15.8,,1349,20:08,29,39,42.6,31,17,,,,,,
379,Parker,Kelly,F,2021-22,22,OTT,NHL,41,7,5,12,-4,60,7,0,0,0,5,0,0,48,14.6,,434,10:35,0,2,0.0,30,131,,,,,,
380,Adrian,Kempe,LW,2021-22,25,LAK,NHL,78,35,19,54,-2,46,26,6,3,7,9,10,0,247,14.2,,1450,18:35,25,25,50.0,28,111,,,,,,
381,Michal,Kempný,D,2021-22,31,WSH,NHL,15,1,1,2,-3,16,1,0,0,0,1,0,0,10,10.0,,238,15:50,0,0,,19,22,,,,,,
382,Alexander,Kerfoot,C,2021-22,27,TOR,NHL,82,13,38,51,19,20,13,0,0,1,34,1,3,117,11.1,,1248,15:13,76,102,42.7,65,75,,,,,,
383,Phil,Kessel,RW,2021-22,34,ARI,NHL,82,8,44,52,-24,40,6,2,0,0,32,12,0,175,4.6,,1368,16:41,4,8,33.3,21,6,,,,,,
384,Matt,Kiersted,D,2021-22,23,FLA,NHL,10,1,1,2,-8,2,1,0,0,0,1,0,0,11,9.1,,140,14:03,0,0,,17,10,,,,,,
385,Alex,Killorn,C,2021-22,32,TBL,NHL,82,25,34,59,1,66,19,6,0,2,26,8,0,164,15.2,,1533,18:42,2,10,16.7,26,88,,,,,,
386,Bryce,Kindopp,F,2021-22,22,ANA,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,6,6:06,0,1,0.0,0,0,,,,,,
387,John,Klingberg,D,2021-22,29,DAL,NHL,74,6,41,47,-28,34,5,1,0,2,22,19,0,139,4.3,,1643,22:13,0,0,,77,57,,,,,,
388,Artemi,Kniazev,D,2021-22,21,SJS,NHL,1,0,0,0,-2,0,0,0,0,0,0,0,0,2,0.0,,12,11:59,0,0,,0,1,,,,,,
389,Otto,Koivula,LW,2021-22,23,NYI,NHL,8,0,2,2,-2,0,0,0,0,0,2,0,0,8,0.0,,86,10:45,22,30,42.3,4,8,,,,,,
390,Keegan,Kolesar,RW,2021-22,24,VEG,NHL,77,7,17,24,-6,68,5,1,1,0,17,0,0,94,7.4,,974,12:39,76,112,40.4,46,246,,,,,,
391,Vladislav,Kolyachonok,D,2021-22,20,ARI,NHL,32,1,2,3,0,6,1,0,0,0,2,0,0,24,4.2,,507,15:51,0,0,,36,39,,,,,,
392,Leo,Komarov,C,2021-22,35,NYI,NHL,1,0,0,0,0,2,0,0,0,0,0,0,0,0,,,11,10:50,1,0,100.0,0,3,,,,,,
393,Travis,Konecny,C,2021-22,24,PHI,NHL,79,16,36,52,-23,77,13,3,0,3,29,7,0,220,7.3,,1391,17:37,13,18,41.9,34,80,,,,,,
394,Anže,Kopitar,C,2021-22,34,LAK,NHL,81,19,48,67,-6,14,13,6,0,4,31,16,1,210,9.0,,1682,20:46,858,651,56.9,71,72,,,,,,
395,Kaedan,Korczak,D,2021-22,21,VEG,NHL,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,17,16:37,0,0,,1,0,,,,,,
396,Jesperi,Kotkaniemi,C,2021-22,21,CAR,NHL,66,12,17,29,3,37,12,0,0,3,13,4,0,81,14.8,,794,12:01,176,168,51.2,15,74,,,,,,
397,Johnathan,Kovacevic,D,2021-22,24,WPG,NHL,4,0,0,0,1,2,0,0,0,0,0,0,0,7,0.0,,43,10:49,0,0,,3,0,,,,,,
398,Peyton,Krebs,C,2021-22,21,TOT,NHL,57,7,15,22,-26,22,7,0,0,2,5,10,0,56,12.5,,831,14:35,61,112,35.3,8,25,,,,,,
399,Peyton,Krebs,C,2021-22,21,VEG,NHL,9,0,0,0,-6,2,0,0,0,0,0,0,0,10,0.0,,124,13:44,3,5,37.5,3,6,,,,,,
400,Chris,Kreider,LW,2021-22,30,NYR,NHL,81,52,25,77,19,24,23,26,3,11,16,9,0,258,20.2,,1517,18:44,67,70,48.9,39,141,,,,,,
401,Torey,Krug,D,2021-22,30,STL,NHL,64,9,34,43,23,48,5,3,1,1,18,16,0,119,7.6,,1316,20:34,0,0,,70,53,,,,,,
402,Dominik,Kubalík,LW,2021-22,26,CHI,NHL,78,15,17,32,-16,16,12,3,0,0,11,6,0,161,9.3,,1133,14:31,8,12,40.0,28,93,,,,,,
403,Brett,Kulak,D,2021-22,28,TOT,NHL,74,5,16,21,-4,45,5,0,0,0,15,0,1,92,5.4,,1314,17:45,0,0,,63,103,,,,,,
404,Brett,Kulak,D,2021-22,28,EDM,NHL,18,2,6,8,6,12,2,0,0,0,6,0,0,29,6.9,,308,17:05,0,0,,15,39,,,,,,
405,Dmitry,Kulikov,D,2021-22,31,MIN,NHL,80,7,17,24,23,39,7,0,0,2,17,0,0,74,9.5,,1456,18:12,0,0,,103,100,,,,,,
406,Luke,Kunin,C,2021-22,24,NSH,NHL,82,13,9,22,-11,99,13,0,0,0,7,2,0,125,10.4,,1134,13:50,48,61,44.0,51,223,,,,,,
407,Rasmus,Kupari,C,2021-22,21,LAK,NHL,57,5,8,13,-5,18,3,1,1,1,6,2,0,51,9.8,,673,11:48,129,174,42.6,17,68,,,,,,
408,Sean,Kuraly,C,2021-22,29,CBJ,NHL,77,14,16,30,2,61,14,0,0,0,14,1,1,121,11.6,,1221,15:52,628,642,49.4,51,240,,,,,,
409,Philipp,Kurashev,C,2021-22,22,CHI,NHL,67,6,15,21,-16,12,4,2,0,1,12,3,0,86,7.0,,861,12:51,51,70,42.1,30,31,,,,,,
410,Evgeny,Kuznetsov,C,2021-22,29,WSH,NHL,79,24,54,78,7,44,13,8,3,4,33,19,2,208,11.5,,1602,20:17,507,659,43.5,25,42,,,,,,
411,Oliver,Kylington,D,2021-22,24,CGY,NHL,73,9,22,31,34,14,8,1,0,2,20,2,0,138,6.5,,1326,18:10,0,0,,79,40,,,,,,
412,Jordan,Kyrou,C,2021-22,23,STL,NHL,74,27,48,75,10,20,22,5,0,4,33,14,1,188,14.4,,1227,16:35,6,9,40.0,23,6,,,,,,
413,Kevin,Labanc,RW,2021-22,26,SJS,NHL,21,3,3,6,-4,6,1,2,0,1,1,2,0,36,8.3,,279,13:17,0,1,0.0,9,28,,,,,,
414,Paul,Ladue,D,2021-22,29,NYI,NHL,1,0,0,0,-2,0,0,0,0,0,0,0,0,1,0.0,,13,12:47,0,0,,1,2,,,,,,
415,Sam,Lafferty,C,2021-22,26,TOT,NHL,56,5,8,13,-16,37,5,0,0,1,8,0,0,80,6.3,,760,13:34,108,155,41.1,26,137,,,,,,
416,Sam,Lafferty,C,2021-22,26,PIT,NHL,10,0,2,2,0,16,0,0,0,0,2,0,0,9,0.0,,87,8:43,13,24,35.1,2,34,,,,,,
417,Alexis,Lafrenière,LW,2021-22,20,NYR,NHL,79,19,12,31,2,37,19,0,0,4,10,2,0,110,17.3,,1105,13:59,14,34,29.2,26,108,,,,,,
418,William,Lagesson,D,2021-22,25,TOT,NHL,33,0,5,5,3,13,0,0,0,0,5,0,0,33,0.0,,415,12:35,0,0,,20,40,,,,,,
419,William,Lagesson,D,2021-22,25,MTL,NHL,3,0,1,1,2,0,0,0,0,0,1,0,0,1,0.0,,45,15:04,0,0,,4,1,,,,,,
420,Maxime,Lajoie,D,2021-22,24,CAR,NHL,5,0,0,0,2,0,0,0,0,0,0,0,0,6,0.0,,63,12:32,0,0,,5,3,,,,,,
421,Juho,Lammikko,RW,2021-22,26,VAN,NHL,75,7,8,15,-6,14,7,0,0,2,8,0,0,67,10.4,,921,12:17,354,340,51.0,46,93,,,,,,
422,Hendrix,Lapierre,C,2021-22,19,WSH,NHL,6,1,0,1,2,2,1,0,0,0,0,0,0,7,14.3,,58,9:35,6,17,26.1,2,1,,,,,,
423,Dylan,Larkin,C,2021-22,25,DET,NHL,71,31,38,69,-18,47,25,6,0,4,30,7,1,212,14.6,,1396,19:39,630,574,52.3,28,76,,,,,,
424,Adam,Larsson,D,2021-22,29,SEA,NHL,82,8,17,25,-23,55,8,0,0,3,16,1,0,119,6.7,,1827,22:17,0,0,,140,183,,,,,,
425,Jacob,Larsson,D,2021-22,24,ANA,NHL,6,0,1,1,-3,2,0,0,0,0,1,0,0,5,0.0,,92,15:16,0,0,,5,1,,,,,,
426,Johan,Larsson,LW,2021-22,29,TOT,NHL,43,7,14,21,-4,32,5,2,0,1,13,1,0,44,15.9,,684,15:55,195,227,46.2,25,70,,,,,,
427,Johan,Larsson,LW,2021-22,29,WSH,NHL,14,1,5,6,-1,2,0,1,0,0,5,0,0,14,7.1,,166,11:53,1,4,20.0,4,17,,,,,,
428,Jeremy,Lauzon,D,2021-22,24,TOT,NHL,66,2,5,7,-6,81,2,0,0,0,5,0,0,75,2.7,,1166,17:40,0,0,,63,224,,,,,,
429,Jeremy,Lauzon,D,2021-22,24,NSH,NHL,13,1,0,1,3,14,1,0,0,0,0,0,0,17,5.9,,222,17:06,0,0,,14,48,,,,,,
430,Brett,Leason,RW,2021-22,22,WSH,NHL,36,3,3,6,1,4,3,0,0,0,3,0,0,45,6.7,,322,8:57,3,5,37.5,14,16,,,,,,
431,Nick,Leddy,D,2021-22,30,TOT,NHL,75,3,21,24,-30,22,3,0,0,0,15,6,0,71,4.2,,1606,21:25,0,0,,67,37,,,,,,
432,Nick,Leddy,D,2021-22,30,STL,NHL,20,2,6,8,3,6,2,0,0,0,5,1,0,19,10.5,,421,21:03,0,0,,18,6,,,,,,
433,Anders,Lee,LW,2021-22,31,NYI,NHL,76,28,18,46,-11,34,19,9,0,3,14,4,0,159,17.6,,1264,16:38,65,69,48.5,30,94,,,,,,
434,Artturi,Lehkonen,LW,2021-22,26,TOT,NHL,74,19,19,38,1,22,15,2,2,2,18,1,0,155,12.3,,1117,15:06,8,21,27.6,39,82,,,,,,
435,Artturi,Lehkonen,LW,2021-22,26,COL,NHL,16,6,3,9,1,8,5,1,0,1,2,1,0,45,13.3,,263,16:26,0,6,0.0,13,22,,,,,,
436,Josh,Leivo,LW,2021-22,28,CAR,NHL,7,1,2,3,1,2,1,0,0,0,2,0,0,10,10.0,,65,9:14,0,0,,1,4,,,,,,
437,John,Leonard,LW,2021-22,23,SJS,NHL,14,1,1,2,-5,0,1,0,0,0,0,1,0,25,4.0,,158,11:17,1,1,50.0,8,13,,,,,,
438,Jake,Leschyshyn,C,2021-22,22,VEG,NHL,41,2,4,6,-2,8,2,0,0,0,4,0,0,35,5.7,,463,11:18,122,143,46.0,23,45,,,,,,
439,Kris,Letang,D,2021-22,34,PIT,NHL,78,10,58,68,20,49,8,2,0,3,38,20,0,214,4.7,,2011,25:47,0,0,,122,171,,,,,,
440,Vinni,Lettieri,C,2021-22,26,ANA,NHL,31,5,5,10,-8,6,3,2,0,0,2,3,0,50,10.0,,388,12:31,12,11,52.2,17,40,,,,,,
441,Tyler,Lewington,D,2021-22,27,BOS,NHL,2,0,0,0,-1,7,0,0,0,0,0,0,0,2,0.0,,25,12:27,0,0,,2,1,,,,,,
442,Trevor,Lewis,C,2021-22,35,CGY,NHL,80,6,10,16,-1,12,5,0,1,1,9,1,0,108,5.6,,1027,12:50,77,105,42.3,40,176,,,,,,
443,Timothy,Liljegren,D,2021-22,22,TOR,NHL,61,5,18,23,15,14,4,1,0,0,17,1,0,79,6.3,,1000,16:24,0,0,,60,87,,,,,,
444,Kole,Lind,RW,2021-22,23,SEA,NHL,23,2,6,8,-1,12,2,0,0,0,6,0,0,31,6.5,,272,11:50,6,11,35.3,10,18,,,,,,
445,Oskar,Lindblom,LW,2021-22,25,PHI,NHL,79,12,14,26,-11,22,12,0,0,1,13,1,0,127,9.4,,1090,13:48,8,14,36.4,48,83,,,,,,
446,Petteri,Lindbohm,D,2021-22,28,FLA,NHL,9,0,1,1,0,5,0,0,0,0,1,0,0,9,0.0,,127,14:03,0,0,,8,25,,,,,,
447,Esa,Lindell,D,2021-22,27,DAL,NHL,76,4,21,25,4,12,3,0,1,0,16,3,2,136,2.9,,1675,22:03,0,1,0.0,148,111,,,,,,
448,Ryan,Lindgren,D,2021-22,23,NYR,NHL,78,4,11,15,18,48,4,0,0,1,11,0,0,73,5.5,,1568,20:06,0,0,,141,129,,,,,,
449,Elias,Lindholm,C,2021-22,27,CGY,NHL,82,42,40,82,61,22,31,10,1,9,30,9,1,235,17.9,,1635,19:57,842,750,52.9,52,66,,,,,,
450,Hampus,Lindholm,D,2021-22,28,TOT,NHL,71,5,22,27,10,46,4,1,0,1,17,4,1,142,3.5,,1598,22:30,0,0,,92,70,,,,,,
451,Hampus,Lindholm,D,2021-22,28,BOS,NHL,10,0,5,5,10,4,0,0,0,0,4,1,0,23,0.0,,223,22:17,0,0,,15,15,,,,,,
452,Gustav,Lindström,D,2021-22,23,DET,NHL,63,1,12,13,-12,22,1,0,0,0,12,0,0,41,2.4,,1015,16:07,0,0,,77,59,,,,,,
453,Blake,Lizotte,C,2021-22,24,LAK,NHL,70,10,14,24,15,28,9,0,1,2,12,0,2,91,11.0,,851,12:10,313,294,51.6,12,74,,,,,,
454,Jon,Lizotte,D,2021-22,27,MIN,NHL,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0.0,,15,14:43,0,0,,4,3,,,,,,
455,William,Lockwood,RW,2021-22,23,VAN,NHL,13,0,0,0,-3,9,0,0,0,0,0,0,0,13,0.0,,147,11:20,0,0,,9,49,,,,,,
456,Viktor,Lodin,C,2021-22,22,OTT,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,,10,10:25,0,0,,0,0,,,,,,
457,Ryan,Lomberg,LW,2021-22,27,FLA,NHL,55,9,9,18,4,92,9,0,0,1,8,0,1,91,9.9,,627,11:24,1,6,14.3,7,117,,,,,,
458,Steven,Lorentz,C,2021-22,25,CAR,NHL,67,8,5,13,0,8,8,0,0,1,5,0,0,80,10.0,,730,10:53,51,61,45.5,13,67,,,,,,
459,Adam,Lowry,LW,2021-22,28,WPG,NHL,79,13,8,21,1,59,10,0,3,0,4,2,2,115,11.3,,1223,15:29,564,500,53.0,43,231,,,,,,
460,Milan,Lucic,LW,2021-22,33,CGY,NHL,82,10,11,21,-9,84,8,2,0,0,10,1,0,95,10.5,,1005,12:15,19,15,55.9,22,209,,,,,,
461,Matt,Luff,RW,2021-22,24,NSH,NHL,23,3,3,6,3,4,3,0,0,1,3,0,0,26,11.5,,216,9:24,2,0,100.0,4,29,,,,,,
462,Isac,Lundeström,C,2021-22,22,ANA,NHL,80,16,13,29,-3,8,12,0,4,3,13,0,0,83,19.3,,1239,15:29,391,488,44.5,55,38,,,,,,
463,Nils,Lundkvist,D,2021-22,21,NYR,NHL,25,1,3,4,4,0,0,1,0,0,2,1,0,32,3.1,,348,13:56,0,0,,15,15,,,,,,
464,Eetu,Luostarinen,C,2021-22,23,FLA,NHL,78,9,17,26,1,12,7,0,2,4,15,1,1,84,10.7,,1048,13:26,321,481,40.0,46,103,,,,,,
465,Ilya,Lyubushkin,D,2021-22,27,TOT,NHL,77,2,13,15,-2,51,2,0,0,0,12,0,1,54,3.7,,1344,17:27,0,0,,92,187,,,,,,
466,Ilya,Lyubushkin,D,2021-22,27,TOR,NHL,31,2,4,6,4,25,2,0,0,0,4,0,0,21,9.5,,511,16:28,0,0,,32,93,,,,,,
467,Olli,Määttä,D,2021-22,27,LAK,NHL,66,1,7,8,17,10,1,0,0,0,7,0,0,61,1.6,,1207,18:17,0,0,,94,67,,,,,,
468,Matias,Maccelli,LW,2021-22,21,ARI,NHL,23,1,5,6,-10,4,1,0,0,0,4,1,0,21,4.8,,327,14:12,2,0,100.0,8,12,,,,,,
469,Kurtis,MacDermid,D,2021-22,27,COL,NHL,58,2,3,5,1,89,2,0,0,0,3,0,0,46,4.3,,429,7:24,0,0,,22,105,,,,,,
470,Jacob,MacDonald,D,2021-22,28,COL,NHL,8,0,0,0,-1,2,0,0,0,0,0,0,0,17,0.0,,81,10:06,0,0,,3,9,,,,,,
471,Mackenzie,MacEachern,LW,2021-22,27,STL,NHL,14,0,2,2,-1,4,0,0,0,0,2,0,0,14,0.0,,112,7:58,0,0,,1,19,,,,,,
472,Zack,MacEwen,C,2021-22,25,PHI,NHL,75,3,6,9,-15,110,3,0,0,1,6,0,0,82,3.7,,725,9:40,16,19,45.7,32,159,,,,,,
473,Ryan,MacInnis,C,2021-22,25,BUF,NHL,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0.0,,10,10:00,0,0,,0,0,,,,,,
474,Connor,Mackey,D,2021-22,25,CGY,NHL,3,0,1,1,-1,2,0,0,0,0,1,0,0,4,0.0,,41,13:35,0,0,,1,4,,,,,,
475,Beck,Malenstyn,LW,2021-22,23,WSH,NHL,12,1,0,1,2,9,1,0,0,0,0,0,0,10,10.0,,109,9:03,1,6,14.3,7,34,,,,,,
476,Brad,Malone,C,2021-22,32,EDM,NHL,8,1,1,2,-2,2,1,0,0,0,1,0,0,7,14.3,,66,8:17,13,14,48.1,1,22,,,,,,
